Rented Bike Count,Hour,Temperature(°C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(°C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Seasons,Holiday,Functioning Day,DayOfYear,Year
1,10,13.404068233682425,97,0.0010493790920496071,254,19.794669141747057,0.0009380501372285854,12.502102571247962,0.004998241186533553,2,0,1,214,2018
840,13,18.891956778197525,72,2.5978102327423747,1624,9.081090403563605,0.0008605540154779101,0.004421120014988317,0.006547798819428519,0,0,1,170,2018
178,0,22.366526151429937,89,2.494147103345802,970,20.915052920981175,0.6267388443823523,0.029192737822758677,0.004423402382150873,0,0,1,56,2018
1977,11,16.713274700323765,40,1.4976413892320546,1912,3.825714518954665,0.8497224657823981,5.900955750501313e-05,0.005350079513018094,3,0,1,72,2018
1494,4,-3.7066770514059275,30,3.9015950937178134,1999,-20.09976349415965,0.009015369727317868,0.012323643769993703,0.005092582394054537,1,0,1,37,2018
1028,4,20.40003805879205,32,1.2026045739161928,1893,0.43405669053097196,1.0101609964399412,0.02966732436836124,0.0031493222484876987,3,0,1,301,2018
1865,11,25.85729037003481,63,1.7002151340283782,644,18.39655005263208,1.8013391844903717,0.013560577655960693,0.0018948549197904396,1,0,1,248,2018
732,12,29.883557187831613,67,1.301489372929537,1998,21.93131113384289,0.9413443886867264,0.016425760123314564,0.004831891896405857,1,0,1,230,2018
2073,2,19.98359282856862,57,1.4016129279652187,1998,10.273224222927706,0.0031486339563663313,0.006213284716609757,0.005328353810005668,3,0,1,35,2018
1028,19,1.5242546042776208,75,0.10290679607573683,379,-1.3194520135698253,0.002432869046785857,4.0108992283234866,0.001295702240539598,0,0,1,193,2018
461,1,23.208882793485348,90,1.206147221341178,850,20.701965613935585,0.2525152582167325,0.03415141697544628,0.004617528128309165,2,0,1,41,2018
1184,20,-2.989422072768111,35,2.0041503508535166,1981,-17.671327542000423,0.0017631550369342497,0.027566373622399207,0.0033049097261692723,0,0,1,176,2018
720,21,20.624309757903735,45,2.6030429470694543,1998,8.3146701121007,0.01817737852856771,0.007385743006038614,0.000687958750745496,2,0,1,154,2018
37,4,12.107652817340846,72,2.4966003040006948,1081,7.830266197014151,0.149668062416967,0.010895640204850565,0.0021818300738766783,1,0,1,10,2018
1033,17,26.242240559785458,70,1.001845388536963,1381,20.204285761148157,0.002761715910975293,0.010590104936377132,0.006949441125084083,0,0,1,100,2018
270,14,8.98372614560213,55,0.7022863456253898,1998,3.035068188599034,0.0004469877752415474,0.03479977511191695,0.0014501113945677158,0,0,1,179,2018
102,14,-11.181025460207264,70,0.8997954598553994,1162,-18.581152654375245,3.988369044138906e-06,0.02342012469649557,0.0021973361976352634,2,0,1,335,2018
512,4,-3.9798872804710737,59,1.1007487779537395,781,-12.44120188305586,0.0015844960086469628,0.004775533920510611,0.002346303344712447,0,0,1,79,2018
1428,13,9.213986170772742,43,1.1005081408781638,1977,-1.4856795940308194,0.30166896488316364,0.0023518599236438953,0.006808448538164494,2,0,1,131,2018
192,22,2.3114338350586063,69,0.20070259416735836,1103,-0.9895811414208282,0.06090913498728667,0.5014087722107926,0.00040390235016193876,3,0,1,216,2018
253,4,-6.530889452958066,42,2.297471156027697,1999,-19.425613709993346,0.00028585442699058383,0.017583714273811973,0.9025243676705156,0,0,1,248,2017
586,16,22.340385698384086,65,0.6059683953011024,1231,14.263197704251624,0.36104383717274874,0.027829084299591147,0.0022812471116468724,2,0,1,130,2018
25,20,0.09894465404831365,82,1.0015391535994909,464,-0.2366323748595054,0.00016828694057635651,0.024056510868972758,0.0034636020028617487,2,0,1,217,2018
2,1,-14.268463393145828,74,2.801239237010128,1515,-20.983065437112664,0.0001641625134024549,0.017540662377240113,0.00801389130030837,2,0,1,216,2018
82,12,-11.481716096416298,32,1.6032788062257013,1139,-24.81047779776852,0.06038991185319065,0.010347907406430462,0.006855180457767923,1,0,1,301,2018
852,0,6.567816364714386,80,0.8030195666633891,1517,4.99709994054396,0.00018040178756073555,0.02781837929631001,0.005713235839267805,0,0,1,298,2018
2457,17,24.791117867462944,65,2.998569865928945,1068,17.829934992119448,0.9683930601159927,0.0276642209139554,0.0010797247267780447,2,0,1,184,2018
1306,10,-1.826815666291722,25,1.4987261121819562,1557,-18.8831077119197,0.7406023118224536,0.012143359458582026,0.002870167705600349,0,0,1,329,2018
287,15,-5.275392726527608,56,0.9017902116650727,800,-13.924774876438384,0.002827124191516317,0.010821727363852007,0.006756184550283595,3,0,1,6,2018
1632,3,9.22164972138727,24,4.59687985884788,1894,-10.517237381337315,1.218594562628084,0.0005725308892656766,0.004877374805431073,0,0,1,145,2018
8,12,4.1740647245982,50,0.6003946783207526,330,-3.921107800161601,0.3183707049643007,0.010352193457671799,0.00539437064989412,1,0,0,347,2018
725,8,21.19420838422417,53,0.5002411740114396,918,11.81084137910279,0.0032810465209098805,0.007345766937171816,0.0011225086177057003,0,0,1,85,2017
49,18,-6.498788892455453,54,1.8004956653681723,1592,-16.60950807338157,0.12239028349828512,0.014952851687238033,0.006939265854258955,2,0,1,39,2018
416,2,28.48297367816199,58,1.0003457379021108,1269,18.401278021927922,2.2017240223945924,0.02999376305789747,0.003323193868029914,2,0,1,47,2018
197,16,5.817299682848232,96,2.895923218889764,274,13.271919165223862,0.0015340099783595074,0.03262562039917387,0.004960893849235856,1,0,1,228,2018
513,14,19.545341444341183,80,1.0033272440345613,817,15.609961317780671,0.0034677654835649774,0.03106500339040935,0.00222481183636776,2,0,1,160,2018
1632,0,24.524442359201842,31,2.900269434502944,1998,7.56615314381745,2.9910738547046325,0.027736811127939714,0.006502670966978263,0,0,1,228,2018
687,10,10.724319529396388,31,2.897032476541516,1833,-3.025571096304918,0.0014898595492079947,0.005771803917767798,0.008452204285659168,0,0,1,184,2018
579,1,-0.7816643783577693,38,1.694947381018031,1999,-15.414568081718858,0.0012120207807267969,0.026632988610668776,0.001773203977582044,1,0,1,94,2018
0,9,-12.368541714112988,55,3.202783777317604,1941,-22.009974983836408,0.001860260210371556,0.027687368636205814,0.006302364178189829,2,0,1,87,2018
377,2,1.5955736071652193,59,1.2038621878148812,814,-2.5865712838756885,0.0008346311733001821,0.006897444576475009,0.002232118588627957,3,1,1,311,2018
283,0,11.903384176885126,67,2.4014995243502026,1556,4.586181367140833,0.5188425994664992,0.02096816882007216,0.0031952008728121928,0,0,1,264,2018
386,23,15.566222240587061,40,0.8960412303903291,1654,1.07913534925923,1.9297576107522214,0.021996452234796238,0.3003373893492721,0,0,1,169,2018
809,12,21.17924477815407,50,1.0060178249447027,1999,9.582164694542868,0.06123957995298812,0.021149589940176572,0.004085556468139739,2,0,1,324,2018
2182,4,15.096349998866938,23,2.4981894295748366,1941,-7.0792498841857,0.0033755073417238712,0.019573460011612587,0.008739458206217077,1,0,1,16,2018
119,4,7.789675168621241,32,1.4033653361188896,1998,-4.81360490716075,2.3273895246552323,0.011288537370544693,0.007255858152619893,3,1,1,362,2018
2,7,-3.592330000057311,51,1.0961301566329258,1998,-13.558344861980135,0.8099131788196255,0.006724729916320782,2.501013695083583,3,0,1,310,2018
2018,1,31.892038689506727,72,2.3986636617022055,1028,22.982487246702203,1.1588034938601304,0.003890726342750922,0.008508831685224913,2,0,1,147,2018
1034,2,2.903456701251729,32,1.5004980113225146,1998,-10.263621603794366,0.06753699172480554,0.008855741438384662,0.004742047575329353,0,0,1,50,2018
1317,2,28.299432281864767,79,1.8962168514995663,1244,21.649195205551834,2.4183110323627917,0.0319658316249123,0.008441400419470016,2,0,1,49,2018
2234,12,28.29213307268977,57,1.6051906008926982,1848,19.791343079384454,1.8489598613779819,0.4995747030691443,0.0026515300131818853,2,1,1,352,2018
2259,22,25.4101459258816,32,1.8034238379604255,1999,9.981333319335665,0.0016891994272076882,0.005900408189160211,0.004052225366724532,0,0,1,285,2018
1504,13,21.537124202732752,38,2.4952500038490726,1673,5.085626409923561,0.0030562288273013882,0.5205124670743391,0.008281716207749382,1,0,1,356,2018
1526,9,14.775848325271681,36,1.700927013057087,1999,2.319500419601674,0.3196390694339091,0.007300686628816611,0.008568328113479795,1,0,0,294,2018
1037,10,3.4904269120078624,13,0.8002281105175122,1999,-20.26083435890097,0.46970153739336956,0.005711315801789518,0.0053832713625242695,3,0,1,45,2018
901,16,19.312175431730065,41,2.600694850598732,779,6.833706302943437,0.0010720096596150697,0.0069252207381095,0.001235406493067262,2,0,1,292,2018
720,1,25.829317120484937,46,1.0057617958379779,1509,14.117818375156896,2.51851449892858,0.005485990433297339,0.00046791694160638886,0,0,1,232,2018
2311,17,25.990850952341482,27,3.596769364661271,1716,8.90585423986254,2.6206434541826753,0.019743506621778345,0.007202932062168474,2,0,0,236,2018
3,2,16.08644815420306,65,1.6024626663507948,350,6.165159138188095,2.3700089673629643,0.029420572911617773,0.004052104019407615,1,0,0,79,2018
459,18,12.459625374109534,84,1.0045242584399183,1437,12.634300082153047,0.0013922149780279947,0.02535725798527899,0.4952421382578274,2,0,1,53,2018
43,21,22.74112775432942,33,0.8034648077999628,1999,5.762445493567274,0.09923753301814542,0.013832975487880539,0.001197329996024954,2,0,1,153,2017
1,23,-15.615036911867117,55,1.0959340304876095,760,-24.632528966700377,0.0011642532535642847,0.024616142636742458,0.40096857812074754,0,0,1,139,2018
1352,5,2.889749413203873,46,1.6965400334985807,864,-3.939382540682722,0.0023959270461433313,0.033693822791901584,0.003143479500797644,2,0,1,282,2018
708,14,19.53016291267385,82,0.5994901712266056,1787,18.790815108731707,0.030628345849303518,0.01702315071729249,0.00477636204786383,1,0,1,144,2018
423,12,17.94801725089362,49,1.6961941507627878,1726,6.875705406841861,0.0021137079824997684,16.013184002709103,0.0012535762619088342,3,0,1,291,2018
1343,5,10.868539405450454,26,0.29819437042124397,1963,-5.487656346463906,0.0019101250850495077,0.0006088913964454323,0.0038400818114957685,1,0,1,21,2018
804,6,33.974966046918965,75,1.098882427886866,1084,24.41794867498455,2.671305093756062,0.02812305532623019,0.003543622520803133,2,0,1,187,2018
2082,8,18.34853661747218,40,3.0994206599117877,1866,2.904242603396336,1.338819617198423,0.004694193165865418,0.0008933194772706848,0,0,0,70,2018
1995,10,16.09018801371353,60,4.703967409982918,422,8.204834040196744,3.0024066936955323,0.00728555550510987,0.0017795072793888311,0,0,1,293,2018
530,8,11.710338749053946,41,0.4987100585786475,1798,1.6037216476888565,0.0006932046702217143,1.0081666115167491,0.0018082644410625515,3,0,1,212,2018
274,13,29.17145538912547,81,0.206425696679591,323,22.105411523263847,0.0015058798130387352,0.027740802410258017,0.0008604635112134801,3,0,1,25,2018
253,1,19.721944662621127,41,1.701400297600437,1536,5.6381596642500265,3.0807687984458054,0.017693891630440967,0.004859093963315381,0,0,0,358,2018
2060,15,17.02570977765183,62,0.6976194218577927,1998,8.309367079081841,0.002312133516695125,0.01109588380334628,0.002561416154112331,1,0,1,38,2017
639,18,-10.90676291995966,49,2.3003035210703184,772,-20.78882617410909,0.00025015714798004574,0.021977467744935225,0.005597392360016287,2,0,1,10,2018
832,4,11.806292954629145,87,1.3023477907419139,1998,9.70411194596738,0.0007380702430278552,0.007896826789197259,2.806271905027364,2,0,1,207,2018
217,13,1.7967954458556576,81,1.7007085191454394,792,1.3849925467164819,0.0028905364980524872,0.010110149133031737,0.007601980307955933,2,0,1,356,2018
137,6,16.361018232098324,95,1.0998625862434643,931,16.391841891634925,0.0009526341751746603,0.02521060607701954,0.002281708269776986,1,0,1,89,2018
3,12,-8.264514583027067,38,0.6022378821553367,1998,-20.89425768319125,0.00035479946800587303,0.020514475014308947,0.0014702517929034847,2,0,1,139,2018
108,16,-6.803959136086812,58,1.200359626541152,256,-16.807441645605323,0.0007440434797186812,0.024060827916975863,0.00124700957912309,1,0,1,307,2017
192,18,5.090178301410178,47,1.6988817164124081,1999,-3.1073871925460272,0.0031209934713813947,0.0188068852669942,0.003381680485481764,1,1,1,314,2018
546,16,-7.39014640040452,71,1.3993182073516004,339,-14.366780291980994,0.7517254134670457,0.012446027940003518,0.008277788676467474,1,0,1,246,2018
1051,4,15.261827038225906,90,0.5005703961039187,1912,16.60969606469382,0.0001837356074489982,0.016802572557910178,0.007032086119981129,0,0,1,357,2018
9,15,-7.019610090931804,58,1.2000412987227718,1243,-17.690323672226807,0.0005287860084184359,0.010619373151342232,0.006688988254150333,1,0,1,247,2018
44,8,-1.1683804934635305,87,3.2963323643655498,366,-0.2843764272792608,0.00047702877446276215,0.03384620003808812,0.0072859598878422804,3,0,1,145,2018
2059,14,18.190851675501477,59,2.6036418496579397,363,7.5251970788251406,0.0011345820189724298,0.004692856344361368,0.0022221046148704626,3,0,1,330,2018
1076,22,14.39604512361405,50,1.0996258316792429,791,3.2799226759849587,0.003172010483571741,0.007704227235535488,0.0024511694701041115,3,0,1,223,2018
2,8,1.293566885940706,37,1.695519566703098,1999,-9.393414015698202,0.008531111241948719,0.014306752115511107,0.005389486634160362,1,1,1,228,2018
375,18,19.556843962356105,72,2.4043336409680007,452,13.157603901752212,0.7415993085745116,0.02528698800366236,0.0024637755660832233,0,0,1,253,2018
738,0,8.333142441954937,50,2.699948221276921,1999,1.3683884045158745,0.001839522186214415,0.03257140343852033,1.998149156913541,0,0,1,204,2018
416,13,16.39980087592455,47,2.497709832824502,1972,4.952535116606207,0.0031641571479287256,0.0002744576927446174,0.0027600084895308685,1,0,1,334,2018
769,7,18.803477086146675,87,0.9025842748339907,1348,15.786399332344384,0.0005674456312659837,0.025633494523965766,0.0018900450214539982,2,0,1,233,2018
834,7,17.285837618016945,35,2.2942051765877576,1919,2.490052529281341,0.48155618542544765,0.028971052472261963,0.0011792743262741545,0,0,1,179,2018
340,14,18.11759529483222,56,0.303205390288126,972,5.805385927859509,0.6800881172604111,0.009991977078799591,0.0047169657733183296,3,0,0,235,2018
392,8,-1.954650744628312,45,1.6018654369725613,1471,-10.246862157861464,0.000792341271005248,0.006904793133838266,0.0035734470868247215,2,1,0,72,2017
268,5,8.437415738485221,86,1.0034424149846526,185,10.850188095375005,0.0010246405996843233,0.02651269961811828,0.004434369216113523,0,0,1,309,2018
238,4,-5.326754961201127,51,1.0017860827714986,1999,-16.02932013078948,0.0007300667786518389,0.008067579923084184,0.0012399086735878084,1,0,1,126,2018
697,16,29.804791356084962,36,1.9017085121892934,1528,17.412689436688755,0.9407635179967409,0.011425548969062643,0.001636004498953958,3,0,1,188,2018
134,5,5.419166783748492,66,3.0969350284451194,1727,-1.3167428788387454,0.0034466481359308743,0.012772074054107158,0.007794247910195187,3,1,1,234,2017
1947,0,29.986154672014663,77,2.201739192760558,1998,22.46917860616544,0.8594915591492134,0.011647077152588725,0.0010835343993535473,2,0,1,96,2018
1457,23,28.927203276207173,43,1.4032539526558074,832,18.380780956269277,0.8126191656723046,0.02524290084473893,0.005119433295416906,3,1,1,168,2018
562,15,25.812869620137988,91,0.40351192192845353,1973,21.80494893498891,0.00024307955661762026,15.488480974469839,0.008068827695720815,1,0,1,104,2018
530,18,19.52317051019114,49,2.0031612453163685,1287,6.815746291383418,0.07884772923885963,0.018438044696980127,0.004912628484712564,1,0,1,284,2018
1309,1,3.6646190865245813,38,0.0015015937938993584,1998,-5.056759910709632,0.18257333520409202,0.016609320953404977,0.0009040373354632231,1,1,1,44,2018
691,14,20.375014570838466,65,1.4022514939935051,1832,13.500954431942315,0.4196986673608554,0.008029678165070692,0.0030361426900097216,1,0,1,130,2018
1279,1,3.7701790686998873,52,1.501235013513536,1998,-2.4530063998113407,0.002826430151444459,0.005846982211766799,0.9010337801740843,2,0,1,153,2018
831,1,-2.760058589427395,30,1.0061587909062237,1998,-14.608226016927233,0.0006808638997529703,0.009158725951242869,0.0018532202455266572,3,0,1,240,2018
302,20,4.978145190839403,37,1.7992927032288306,1906,-10.991921999095304,0.7099930418533438,0.02311928697104687,0.004884046839201767,3,0,1,131,2018
539,20,18.987788521484696,72,1.8953387209197998,893,15.07448232310097,0.0032375565495730285,0.5139435046132953,0.0008176523791756651,2,0,1,316,2018
2869,22,33.20866880703978,82,1.4981145339320332,1322,23.882088460906264,0.05223747787526678,0.028639492594242782,0.003194914826929171,3,0,0,141,2018
3,21,3.9126126576339058,69,1.603209250592307,784,-2.992934898407886,1.4320468218290257,0.023733685943907512,0.9063600134437964,3,1,1,259,2017
454,6,11.916563621285029,32,1.3020252392019267,1998,-2.588443931477199,0.758483597333266,0.0023748075941354696,0.006038268960164392,1,0,1,242,2018
292,5,14.606252115034206,86,1.2036252306865522,290,13.692303200871278,0.0017732182650513906,0.03361641191521429,0.007517090123470502,2,0,1,297,2018
420,7,13.906165544841372,41,1.495963392246912,1996,3.705253449846788,0.7600056078294284,0.00459037201359655,0.0003469942041044588,0,0,1,11,2018
603,3,20.224543935062393,48,1.6024597804594192,1955,8.762355505149609,0.3107571830481911,0.006442981619532329,0.0043553328092686,1,0,1,146,2018
556,6,23.508596337893962,77,1.0051441216589727,1985,20.713581632632835,0.0009891750661681353,0.017552672225628563,0.004202795057814096,2,0,1,54,2018
1513,12,9.938322050216897,64,2.7993162022243876,1998,5.352226866887178,0.002118290778711618,0.02106750099087029,0.00035952246627155016,3,0,1,153,2018
150,8,2.4573439007209537,50,1.9998315118855154,1998,-7.638158576875179,0.019556979267961183,0.0009571038039402346,0.002216889729485763,2,1,1,301,2017
875,2,27.08839727590748,66,3.497597060787249,1898,19.991178027160764,0.11218093272770352,0.02391709957214483,0.007491876028596273,0,1,1,328,2018
40,20,3.133134952243605,96,1.89632385809086,817,9.10011645282615,0.00017284053474286853,0.024836713117322134,0.495240512584605,1,0,1,137,2018
53,5,-6.9260708542139096,49,2.4978255246681607,1998,-18.382984919394875,0.0011966039949745655,0.010316478608463076,0.008710796912096336,2,0,1,287,2018
501,14,13.018853057638173,74,1.0982277671630496,436,9.217637607673804,0.5601747012163136,0.00902577260874568,0.00020588059202827913,1,0,1,163,2018
294,7,20.004911202131538,41,1.4033943832644686,1999,5.062906618455789,1.82930596116602,0.008966897978923194,0.0019120732112977018,2,0,1,307,2018
354,12,22.882283095164386,41,5.0997266915198205,1857,8.364544807751969,2.7674503324936213,0.00935143219376866,0.0021308675602612764,2,0,1,107,2018
963,21,21.993394585759383,79,0.603238226946599,1160,20.296704878977295,0.339386271353049,0.02405843840615854,0.002056196766602611,3,0,1,44,2018
439,17,2.4479352843738003,95,0.10002868770861428,1234,4.7808757413498615,1.210256567885093e-05,0.03304891559972839,0.005492917983019055,0,0,1,269,2018
1068,9,4.826209435806383,17,0.3016871964691463,1989,-15.579463901598903,2.0723838618414865,0.0003749485013515297,0.00708844869300207,2,0,1,63,2018
163,6,11.374777834378412,85,0.6990851315081801,1998,10.293673245256311,2.564864375487197e-05,0.028140394546194478,0.0016381902065424614,2,0,1,114,2018
1255,17,22.712055035071984,62,0.6046281612995763,1222,12.755241973541342,0.0028910879848401683,0.02175945260310347,0.008732456798291197,3,0,1,341,2018
271,6,-13.032880188872577,80,0.0015354297499565739,354,-19.405315862272737,0.0009474868537051595,0.0060765218153541745,0.007108970644301438,2,0,0,170,2018
494,6,0.008719918733028464,66,1.6988947205263039,1998,-5.100145734893642,0.00017307515879394497,0.0311423678302004,0.007352298968964888,1,0,1,82,2018
1902,18,28.374676420445923,28,1.6046298795910923,1999,14.089735370011793,0.9496254211717279,0.02186452241564968,0.30471217282956775,1,0,1,94,2018
1942,0,22.230457363778783,30,4.106387330559255,1463,6.093740569169585,2.358878978328227,0.028230290632954944,0.002943243871407583,1,0,1,346,2018
827,5,10.602629281856345,55,0.7022294903676503,1999,2.896170930665607,0.0022437160495322184,0.005985605005486422,0.0029515664927163565,0,0,1,331,2018
732,9,11.169804973698097,64,1.6046652282313072,1905,4.2017788821025475,0.0021303431294383834,0.003496918887504058,0.0037738714410283786,0,0,1,150,2018
24,11,16.57766693622323,59,3.2041262295346864,1999,10.180533216805795,0.0033347786998387807,0.0001149849728200869,0.004623007262265416,1,0,1,215,2018
622,11,3.080198021366039,33,1.6021193523087434,1989,-13.589802948185824,0.4215300629017157,0.005365947167177032,0.007340138349173492,3,0,1,104,2018
266,17,7.196993819946325,52,3.2985702872745075,1699,-1.9041426247628248,1.1706020971680404,0.02620489489023628,0.004244904592602627,3,0,1,188,2018
542,10,24.478895451885236,91,0.6975795959371718,1777,21.509626940421963,5.675771088731185e-05,5.5014463012008115,0.0029431601777277216,0,0,1,28,2018
7,12,10.026446224027055,80,3.198845600938512,260,7.828731570666843,0.18659552596926127,0.029332323865841184,0.008296320999478884,3,0,1,353,2018
1069,18,28.627244547067868,70,2.095333859056163,1550,21.19680339267637,2.1485850728806053,0.027055074895668163,0.0018596058823560219,2,0,1,29,2018
345,1,-13.736256883272285,36,3.0983487019758194,1991,-24.389315997387598,0.0007462293884190618,0.01274679816274299,0.007001315305215611,3,0,1,280,2018
263,2,23.524867986142347,82,0.29976505494503236,1270,19.603891825344427,1.100447243886466,0.008328717826151216,0.008764240804896253,0,0,1,124,2018
600,21,0.8433753897917526,38,0.10024293365119208,379,-12.410553846700989,0.0005201280707957112,0.00493815624475466,0.0018401038816686643,1,0,1,181,2018
1619,13,22.005728170222707,42,0.6982380078921788,769,10.108566082970501,0.6108546946219497,0.012399488211489146,0.0008417313090408052,2,0,1,111,2018
2140,11,27.722489068634797,48,0.6013605300356666,1670,16.598733761381098,0.49212828985254864,0.021937531096748536,0.00027615603242786557,3,0,1,60,2018
581,1,-7.728621259696352,27,3.399583182816219,1983,-23.308591099115787,1.2788787491820734,0.009852201392590465,0.0063214114763093104,0,0,1,152,2018
795,15,4.039424016059879,62,2.6038924781765362,245,-2.4138446062171477,0.0025837243555694167,0.013760919872122745,0.007276471023766634,0,0,1,195,2018
2128,16,29.82177142604261,65,1.0042012239719655,1510,22.040472257759948,0.2592559403011105,0.012904327853104247,0.0008969617270372654,0,0,1,146,2018
92,21,-4.772058491763991,40,2.2007185944946435,1124,-17.648383890003846,0.008392226832110827,0.02328320135666398,0.008537229933759244,3,0,1,104,2018
703,16,10.58369665259021,56,2.4996577396627058,1999,2.8752990061520083,0.0030864395466948524,0.0058467832723641255,0.0010531733846796537,2,0,1,271,2017
715,22,2.021177201442537,52,0.6993531577344148,1999,-5.298262586852571,0.0016094561602018054,0.02215218451345613,0.008297840254383945,3,1,1,216,2018
45,13,-13.734367289170107,79,2.4980128098279324,1370,-19.836298735621963,0.000285580238723937,0.027747265386233302,0.004688158762796185,3,0,1,227,2018
1156,20,20.220102482376397,81,0.7025192489717891,749,16.457826689145328,0.23947277833051356,0.033422347561639795,0.005957289840905364,3,0,1,26,2018
94,17,10.054966278086027,44,2.2018804319539385,1999,0.024384033323686438,0.3611815398361238,0.023771314013829717,0.001183842844081448,2,0,1,232,2018
579,9,2.010659728424244,59,1.4044437601559268,989,-4.796902859344325,0.002213147060275311,0.0031838597741615515,0.00422250049966931,3,0,1,216,2018
144,7,-5.611936657781248,85,1.2983021929497638,681,-8.317076537305285,0.7426369491463991,0.026977613319408733,2.6019772843392484,1,0,1,321,2018
876,15,27.80121924767625,66,0.6040296314606601,1040,20.607532224823586,1.0083159688415946,0.027367219416567293,0.008040976431144306,0,0,1,129,2017
114,22,2.8411086743523644,71,1.2964957696771153,1999,-1.667064007537217,6.57292440734425e-05,0.012036440127063452,0.006615115079665071,1,0,1,341,2018
241,5,2.9877597518281718,79,1.8034566761262056,1497,1.101472123254701,0.6923667565140423,0.018866108600200826,3.499606136418078,1,0,1,178,2018
283,20,0.40163132691638737,64,0.6060841511983279,1998,-3.796401088673684,0.000914102445109588,0.029547057268851512,0.00418489381457153,0,0,1,274,2018
98,3,16.904153886972917,95,1.1003111988940915,646,16.4801283706294,0.0006252737028384914,0.019802725632937862,0.0014905599621379412,0,1,1,160,2018
1062,10,10.016937048018038,97,0.902320683386706,813,17.288498285852377,0.00024215306202035602,0.030244947614970943,0.006198375397751643,0,0,1,183,2017
216,3,3.886060526409217,71,1.199797479828897,1109,0.720256802926496,0.001476706069021172,0.02203380156244647,0.002172356403526171,0,0,0,124,2018
320,15,26.123962015339323,66,1.39970360803862,1999,19.596205270148968,1.0795342659075973,0.29477513592453874,0.006641302359761778,3,0,1,19,2018
557,2,11.584966312380967,91,0.8018189420636171,444,13.797373395771473,0.0006398127751382487,0.009697356309394584,0.005553766574665511,3,0,1,245,2018
916,23,15.173715702809359,29,3.1990732800063935,1721,-2.443223394251407,2.621796470809384,0.026493616391382258,0.006514635582873671,1,0,1,240,2018
1187,16,23.58389534130746,85,2.6036401870922594,1987,20.59916304474528,0.0030007538492710095,0.02185242970877299,0.0019498864312866432,1,0,1,251,2017
1138,6,21.597852067046738,37,1.5992117498769771,1354,7.967028655712734,2.382806684947843,0.002700226144427942,0.008152810121417706,1,0,1,102,2018
47,18,1.6412342757461218,64,1.4052253493659634,1998,-4.0726721681804605,0.0018870080937953837,0.02592860729811186,3.404242764637205,1,0,1,235,2018
81,18,-3.437443750621318,51,1.8990251464265353,1830,-12.883689919427223,0.4414785641207662,0.017335746063927793,0.006190166240436182,2,0,1,146,2017
1325,18,21.974966882565646,37,4.702624571709411,1774,10.504290293974453,1.8198619952346349,0.0016973008233850395,0.006527155770196122,2,0,1,71,2018
756,18,2.494531353074235,47,1.4006219744094126,1985,-4.3830990460969765,0.0024173669703075884,0.011024691568531586,0.004507023122108933,0,0,1,286,2018
1275,1,16.511887643539,47,1.4002136612647598,1894,6.717877507855494,0.259507196461248,0.030886802922043932,0.004649794349464151,2,0,1,3,2018
490,19,14.610426278304175,46,1.402075755336894,1999,2.3279838841383462,0.0033519596570085186,0.009598499983096614,0.00262665294357442,3,1,1,159,2018
430,12,18.194929946207022,66,3.0030903534817694,1999,12.875194614972372,0.0005039905066035466,0.027995487296980925,0.00199671003522732,1,0,1,174,2018
186,21,-2.586215048567764,81,0.8009257026986562,1504,-3.3088651142538357,0.0022825817162228645,0.029364990530210966,0.004362039058591893,0,0,1,269,2018
166,15,14.89556864008779,77,2.8038167557217317,1268,10.691803502510183,0.0032174187630313877,0.00970363232907015,0.0031243408075928986,0,0,1,274,2018
164,1,5.8895528344082,52,1.701322383725163,1999,-2.5728701144853803,0.5688155193042315,0.007111588265934332,0.006167855594697277,3,0,1,117,2017
303,0,32.9030789319915,96,1.6964823759062864,262,25.108543517898777,0.003365980545045666,0.033450503164531006,0.002560907739049434,2,0,1,170,2018
241,23,-2.4783719411801126,62,1.1025596551099401,1999,-9.589344167247674,0.001969821576741193,0.005068562357528172,1.599979730554552,0,0,1,23,2018
941,15,10.619575268264905,63,0.6977340902542957,1998,5.629155503170978,0.0004253448193393128,0.00189685069626494,0.008696068877946467,0,0,1,37,2018
1663,9,20.31595192246603,32,2.202309833533392,1998,4.819546702440196,2.23056466119293,0.018292839355970647,0.0031986564373937543,2,0,1,274,2018
455,19,-6.38817237090951,21,3.4957038437871155,1809,-23.01110443908935,0.801441750456882,0.0010903947809285663,0.0022835049818574205,1,0,1,250,2018
242,9,-4.601213999288889,55,0.4958501137265816,226,-13.409989883749148,0.0013577693996327245,0.007816157808715252,0.00877250741275723,3,0,1,83,2017
8,7,21.68112785690775,81,1.0983505408327097,322,18.68082957051024,0.06204204562471982,0.01923462779941429,0.0014681213740348475,2,0,1,227,2018
58,14,2.4186879339650407,42,0.9006848309486889,1999,-9.824186067874745,0.0008814383598526598,0.0020431190172942593,0.0018486552735875045,1,0,1,264,2018
176,8,4.884584338472062,52,0.6987357757289403,1988,-2.6157903819700543,0.0006891175738219513,0.0314554221757056,0.0012489358268908957,3,0,1,46,2018
1085,13,27.30864565287499,49,1.1014542716274844,1191,18.077908314342913,0.2788087435980936,0.02872789029338242,0.00012328496482869045,1,0,1,207,2018
106,5,-1.1140832087396202,31,1.2958463533230615,1998,-18.096493114710096,0.21835827161818233,0.03158912852027822,0.004093260701993159,2,0,1,33,2018
