mpg,cylinders,displacement,horsepower,weight,acceleration
13.981712229975235,6,281.8,104.1,2521.9,14.212778413008518
25.99625201558402,4,47.2,38.9,545.6,18.595851589963292
26.606290342412766,4,83.0,44.0,721.9,13.498794906962127
31.027268570518988,4,44.9,42.1,650.2,15.19896726994305
18.018218500873076,4,282.0,119.0,2601.7,15.694623469599719
19.9878638455702,4,282.1,49.1,2489.2,18.309991714858548
20.014588168607276,4,53.8,33.9,1080.0,17.29291945031364
13.018247634003094,4,129.8,49.0,1668.6,18.992813944338376
28.96650689832304,6,28.8,44.1,674.0,16.0123555413115
16.025235093732707,8,235.9,68.9,2466.9,13.5059018049424
22.519634138981786,4,132.0,58.9,1045.5,12.995507826879589
21.99621041514201,4,30.0,26.0,575.3,15.997538872983439
20.18762798111935,8,192.3,54.0,2447.3,18.00437150958322
13.975886448806614,8,332.0,129.0,2744.2,14.791776585290677
22.993577448523727,4,163.1,58.9,1448.7,15.497603642001252
15.002016205276451,6,163.9,42.1,1578.5,14.795221137299597
33.01572905139496,4,53.8,33.9,945.3,18.600165200403595
26.49551195580972,6,72.2,42.1,1176.6,18.592680258461865
17.998207222611065,6,163.2,83.1,1817.9,15.3998780997024
23.972719394578633,6,163.2,58.9,1785.3,15.095957866542845
19.889266396097753,8,100.2,54.0,686.7,13.602921479796791
18.48423836341436,4,88.0,46.2,1081.1,15.496487131963953
25.422196119433337,6,48.0,40.1,1954.4,18.102124391017718
18.510355720937106,4,181.9,58.9,1621.5,14.69675748570855
29.826544474278975,8,28.6,24.0,505.3,17.193563772495676
31.995703667221967,4,16.8,21.1,340.3,19.194055310647546
26.01797905941268,4,72.3,54.0,1280.3,13.903869850802268
31.501683183710707,8,43.9,38.9,616.5,14.688093338172854
23.971064515428452,8,182.1,46.1,1631.2,14.989198675874187
38.01113602902139,6,21.9,21.0,224.9,20.40325692246445
19.99266937094972,4,233.8,79.0,1764.4,14.791816651449222
12.000080786272335,4,282.1,118.9,2709.2,15.9975495461671
16.99554394382023,4,105.2,88.9,1822.9,15.305518046338616
13.01164989136349,6,331.7,106.9,3124.0,14.009339192137967
16.005539199149723,4,132.2,24.9,1956.9,21.706778763054988
12.987485521595406,8,283.1,114.0,3002.1,15.509427150321356
13.974486268143968,6,281.9,68.8,1852.3,11.601291690290552
21.5189090086449,6,72.3,51.1,1401.9,16.894679891478784
15.01013963511854,8,163.2,93.9,2162.2,14.010798084121522
16.02188481495304,4,331.8,134.0,2743.9,14.794654391464118
17.987183142555587,4,181.9,54.0,1220.0,15.509567941331213
10.999904067313649,4,332.0,162.1,3084.5,11.104668558573195
38.97105988082953,4,13.1,19.0,182.0,15.29333454688273
25.49315229298915,8,163.3,40.0,1809.9,18.20152223984813
20.47554386119336,8,182.2,92.1,2150.0,12.488009877453969
11.001421431668227,4,282.0,153.9,3019.4,12.497088220555213
36.98056849228479,4,39.9,40.9,438.8,13.494268506754286
23.00111702161079,8,52.1,22.1,1006.9,17.189762039605206
23.986678134455886,8,182.1,64.0,1954.0,16.00683905054493
11.016934359868065,4,360.8,118.9,2748.3,13.609118621362873
20.19221167452286,4,51.9,49.1,1457.2,18.010757750525876
26.01058324336204,4,44.0,19.0,632.9,19.907873444587867
21.980749681398617,4,181.9,47.0,1337.6,12.891873559730467
23.004547802775356,8,39.1,24.0,967.3,21.695643253585224
13.963346156823219,4,192.3,49.0,1765.3,17.59847609067456
13.968477142424826,4,282.0,69.0,2710.1,18.59379726470599
21.514948759145092,8,163.8,54.0,1025.9,13.498763985818515
21.097159284158526,6,182.1,113.9,1348.2,10.002468006381857
15.011700323512503,8,271.8,104.0,2729.2,14.999320824292194
22.996938428632532,4,83.2,84.0,638.4,10.99078025435065
20.1974397101649,4,112.6,56.9,517.1,13.799641284525398
27.004216377315014,4,52.6,54.1,886.7,18.498878953874136
20.49949554695496,4,182.0,49.1,2447.1,19.19486001735057
11.986928034583586,6,282.9,123.9,2764.1,11.201052365994538
11.985153033149945,6,235.8,59.0,2265.0,14.487913993340792
26.017066143106227,4,52.9,30.1,1131.2,19.599323381520836
27.232721980502937,8,76.7,31.9,1193.1,16.39943291491492
13.00939547227878,4,233.9,63.9,2443.6,16.894685972434615
13.00671341708417,6,331.9,129.1,2890.0,14.013552989920626
21.51998691623305,6,157.0,95.9,1106.0,11.006317545987427
23.50031971381866,6,51.9,26.1,650.3,17.595789311613057
13.015807506118183,8,182.2,79.1,2845.1,16.791988935082106
26.02114626761492,4,182.1,40.0,1471.9,16.211276701704715
19.000562054589913,4,52.8,51.0,674.2,14.011279143536564
18.023520927890367,6,164.0,104.1,1787.1,13.501597215549056
33.9942568553712,6,11.1,14.2,187.9,18.200653465550953
33.68079595222862,6,73.1,21.0,666.4,16.69668150312321
28.985253085470728,4,52.7,42.0,1259.1,15.495654510728583
13.997911292659053,4,332.0,144.0,2890.3,14.891877640876656
26.022579409813357,3,54.1,44.1,1620.2,15.998743621429032
21.988036090291374,4,37.1,17.9,851.2,18.996582975741973
25.00218996322708,4,65.8,38.8,1290.4,18.00660232206801
18.007913803095036,4,182.1,129.0,1687.8,12.10221906667048
12.000716272708948,8,281.8,93.0,2883.5,16.800622890288142
26.99536073779694,4,23.2,26.0,360.0,15.498966713879266
23.96843568477711,4,42.1,32.0,876.2,14.49370512480452
25.000451517268846,6,163.2,54.0,1749.7,17.60158396579394
13.966748881632691,8,182.1,93.8,2465.0,15.005534202772148
32.77768412589819,8,48.0,42.0,1020.9,17.909811531691478
31.02844694895308,6,72.1,42.1,1195.5,15.906279021469876
23.923879988503415,6,238.9,64.0,2468.0,14.005390600781125
26.00748809565292,4,52.8,46.1,1546.8,15.508005323198331
21.985052813350958,6,163.8,28.9,2325.1,19.59892836844964
20.99571775767212,8,156.8,84.0,2031.7,14.787364125484192
17.994899540973528,6,181.9,86.0,1320.6,11.508826763481572
34.08795122107366,4,16.7,17.0,214.2,20.11169624710221
13.977339395236799,8,331.9,58.9,2887.2,16.99006418454062
27.997651846843294,8,21.3,8.0,353.4,19.594141682733927
20.1918798571049,6,112.6,57.0,985.0,12.486388027890035
25.79536267565505,4,83.1,54.0,1472.0,14.493821680654136
17.576429679116966,4,281.9,104.1,2472.2,15.503740146737835
31.989120407347293,8,51.0,21.1,515.5,18.992517830296034
33.51433283355115,4,11.0,12.0,337.4,16.3898741068334
16.203606468950873,6,163.9,49.9,1826.5,14.493791791843915
33.49468451703224,4,40.2,54.0,540.9,11.20773019415215
17.689965904471197,8,283.0,93.9,2002.8,14.692506689348049
16.010233628695843,4,182.1,67.1,1956.2,15.999291175089533
36.014864059415494,4,29.0,29.0,332.8,14.901157620124565
16.000784876658976,4,281.9,92.0,2325.4,14.002960366580718
17.989467627974367,6,52.8,64.0,1025.4,13.505995067251973
18.007228991673852,4,54.2,46.1,1025.5,15.494822970828782
17.99104882341512,8,163.9,49.0,1740.0,16.790254043696006
12.993082748512418,8,282.0,104.0,3338.6,16.89193363984727
31.90287210764626,4,29.0,23.1,532.3,18.58554837863109
36.98899900963433,6,19.8,1.8,341.9,23.70109289548955
37.71942346456583,4,47.1,37.1,312.0,14.201557766537238
32.774693549742025,6,53.9,28.1,649.5,15.504449010089845
13.985241146860828,4,163.8,104.1,1333.1,14.008146471472116
36.0130242346264,3,29.0,22.0,384.9,16.39835099032622
36.000450171591794,4,18.1,23.2,430.5,18.993769812379774
22.995903185582115,6,21.1,21.9,531.0,20.99630837496062
12.004478611417241,4,314.8,104.1,2887.8,15.396707716803885
17.996719436931706,6,233.9,51.1,1798.4,13.509132402879331
9.994459391177442,4,386.7,183.8,3341.8,12.591831549134339
16.006958029204384,4,249.8,118.9,1739.1,11.409807049370684
26.974279128696306,4,249.9,84.0,1640.0,16.99491595053355
11.987675966573923,8,331.9,162.0,2769.3,9.999566858554509
22.308822427602156,4,164.0,84.0,1402.9,10.997918024937757
15.008256137168711,4,163.8,59.0,1222.7,12.7900929177844
21.099066796947486,8,163.9,83.2,1124.8,15.206978045893099
33.501320029136465,6,30.0,19.0,375.1,17.800538416852593
18.987439444683073,6,53.9,63.9,1280.3,16.007735456508872
31.023292380313645,8,17.0,14.2,321.0,17.7021335116718
22.990543383195103,4,40.1,44.0,591.5,14.008456033761474
16.02778298341017,4,192.0,54.0,2428.0,15.106003399336554
24.498879158984145,4,21.8,22.0,517.7,18.212492340801543
18.97449487604918,4,249.8,104.0,2284.6,14.994295247879068
37.30943080902769,4,23.1,21.0,373.7,17.604941128824674
33.49539817472062,4,28.7,19.0,544.3,20.514086619142063
23.9688160706547,4,72.2,46.1,2008.2,16.994445525757737
23.02159094583648,6,236.0,104.0,1763.5,12.184349908241217
9.984953768882505,4,331.8,162.1,3132.0,15.205347735361086
32.41909869043446,4,50.7,42.0,640.9,18.201339718310486
13.00298739255278,8,372.2,178.9,3120.8,12.899842780538185
21.999172246124047,8,163.0,93.9,1028.3,12.902093963584111
11.991302502783032,8,332.0,134.1,3291.8,13.50775510576989
32.28200786207704,4,18.1,14.0,552.2,24.60226586854553
31.979362443807855,4,45.0,39.9,559.5,13.50642262193596
14.508228677888551,4,282.9,103.0,2729.4,14.312346746846533
28.985002376186586,4,21.0,21.1,301.3,16.990524790699794
15.495821705646568,4,53.8,35.0,1376.2,16.90263177310004
17.004721406913255,8,164.0,63.9,2164.8,18.211186571405793
23.976215083886427,4,48.1,35.1,1258.4,15.497474249271885
13.007426798978177,4,236.9,124.0,2711.5,14.013398017319536
16.018859861168206,8,281.8,109.0,2480.5,12.197460426949858
18.479264563159248,6,66.1,33.9,931.3,14.491203017817222
18.995599235270266,6,249.7,64.0,2465.2,14.493207239411301
20.778630835897832,6,78.1,23.9,1249.0,17.800304614712495
36.09634191166337,8,17.0,6.0,212.1,18.012403037469586
13.019231713330983,6,332.0,129.1,3040.5,13.501068452491882
34.992918238443295,8,16.9,28.1,376.2,17.505112430711296
31.016029581088294,4,28.8,34.0,515.4,17.298229399793815
13.983234299359111,8,271.7,94.0,3003.9,14.491465006670868
44.29716842859105,8,2.9,15.9,219.6,19.907509048417726
28.993548267154868,6,72.1,44.1,1350.8,16.485176674110427
13.990025912973516,4,314.9,129.1,2851.1,13.509786444457655
10.013906209772959,8,386.6,169.0,3338.5,12.993317446746946
15.007538972256079,4,282.0,169.0,2171.2,8.496421783515231
13.01140257801482,6,360.7,134.1,3132.8,14.497945988375138
29.999778684253208,4,37.1,44.0,652.3,14.494939028129465
26.012647697535257,8,52.2,42.0,1177.3,14.40078946151489
25.120226855268875,8,235.8,91.0,1904.8,14.686864903721657
13.983120548111065,4,189.9,49.1,1506.3,15.506547545003265
15.496469031031943,8,250.0,58.9,2218.3,15.099590454113915
19.990650333171793,4,281.9,94.0,1917.8,13.203637359752342
26.03115763080264,8,51.9,28.9,763.2,16.499690518826785
23.017938478383346,8,28.7,21.1,515.3,18.992601151370085
25.502485908209536,6,103.0,44.0,1354.2,12.995504090068012
18.995198491901892,4,67.1,44.0,951.9,13.495732543969194
16.9923591038885,6,39.0,44.1,722.0,15.19255747874652
22.518379712005597,8,88.0,42.1,1947.0,18.496182654017428
36.01237973461643,5,22.0,24.0,370.8,14.491227449060299
25.117698242139475,4,28.7,21.2,546.4,18.214320948702674
15.48884113351162,4,332.0,123.9,3056.2,13.503852515074675
18.203213159417235,8,189.9,69.0,2205.5,16.013526688958095
27.00388041794278,4,29.0,26.1,337.3,16.994595244205723
13.019017610878349,4,281.9,104.1,2480.0,15.30269162026302
18.981700080275875,6,283.0,99.1,2524.6,14.000019796244274
19.996729505389432,4,67.1,49.0,1740.5,16.00577358273549
34.268835416340195,4,22.9,7.1,420.9,19.50158255706
20.304123809502883,4,271.9,144.0,2524.9,12.196528751314656
18.006318393580074,8,234.0,94.0,2607.2,11.602110877559495
33.02295712995386,4,3.9,8.1,385.5,24.79809859792467
23.680301967029212,4,82.8,42.1,944.8,14.70220629644647
25.996567558456533,8,21.3,21.1,456.0,18.30927072943422
31.003627441113593,4,23.1,37.9,675.9,18.19867091134626
31.02155402638271,6,21.0,21.1,504.5,19.50386747076028
25.012532129528108,6,163.2,46.1,794.3,13.499468714237363
20.608305724368545,8,72.1,41.0,817.2,16.39127734203597
23.670449779721164,4,72.0,67.1,1186.0,14.489804096003466
14.995029867205023,6,182.0,104.1,1391.4,9.001564103000183
13.97142442907754,8,372.2,169.1,3119.7,11.510406624261776
29.5001441911502,8,52.6,44.0,951.8,19.201693076383044
36.974846764775705,6,36.3,21.1,957.1,18.00266273383198
21.001046045216125,4,182.2,99.1,1767.6,13.403671197264874
18.016800993511147,4,73.1,99.1,934.0,12.799154162121777
31.995960067660672,4,28.8,24.0,383.8,19.493739081877376
18.006338630367424,4,235.8,58.9,2517.3,17.50760759852225
36.98084005817563,8,52.8,41.0,504.7,15.302149718184497
26.002034164631045,4,249.8,63.9,2282.8,17.997884896724038
18.507517302074632,6,234.0,104.0,1810.2,13.611172587586868
19.979520711588627,6,182.2,44.0,1831.6,17.197802049255294
26.016056708668053,4,29.5,49.1,818.2,12.99884338432416
13.004499322782257,8,249.9,104.0,2227.6,14.892608269182452
36.02983114325886,8,30.1,29.0,604.2,16.39689542949676
13.994129047124998,4,100.2,63.9,1632.6,15.497015256559724
17.000118229728315,6,237.0,104.1,2033.0,13.501009909638267
17.517512576074715,4,53.8,44.1,1059.4,15.103236531095181
13.001354129784751,5,332.0,104.1,2843.0,15.81195080545103
18.005136703997756,8,46.9,34.0,1390.1,17.897047391062365
23.806124066134466,4,30.0,38.8,1425.3,20.511515459641547
28.984302666942863,6,40.1,21.2,976.6,17.996792133414385
14.983681331264625,4,281.8,144.0,2750.3,10.998165564473421
27.22629144702509,4,45.2,37.1,590.6,14.004842169942174
25.000446378899706,6,37.0,46.1,782.6,16.49566946228812
14.991379662134383,3,249.8,104.0,2345.0,11.094475861243971
15.009909402235953,4,132.3,68.9,1723.9,13.796333944815986
13.01096872671088,4,331.7,106.9,2599.5,15.498027782631238
26.01113480732928,6,52.1,24.0,541.4,17.60338713535939
36.39612442510405,8,2.8,5.9,182.2,18.209687502325153
36.38508202072879,4,11.1,12.0,302.3,18.99108491588704
9.984971857708672,6,281.9,121.0,2891.2,12.991276871688095
18.982006589540305,4,72.2,50.0,807.4,14.996341528925115
37.99760830176009,8,21.9,21.0,189.9,16.010697035893223
16.024114961507365,4,234.1,93.8,1669.7,12.489281012557022
23.014484707662614,4,182.2,45.0,1653.1,14.99198692607716
24.995907213251034,8,50.9,17.1,1509.3,21.69918726885099
44.00055791260234,4,8.1,5.9,212.2,13.498517398337185
20.197447384122295,6,39.9,42.0,1097.5,18.991979864025716
25.005307786871803,6,236.9,68.9,1542.8,15.492922818235536
23.989655913255454,6,281.9,104.0,2264.3,12.99670239208706
28.02426740629979,8,67.3,39.0,1053.1,18.002094922506554
13.019705200461201,4,281.8,134.1,2165.8,11.506664299707092
28.00673801922082,4,99.9,34.0,894.6,17.299542042401576
15.01282429710201,4,281.8,94.0,2443.8,13.396115764185975
12.993219471155106,4,282.9,124.0,2741.4,12.002951391605807
19.88710605622559,3,67.1,42.0,1064.3,15.700793330940787
14.990463788195523,6,72.1,59.1,1620.3,14.002920237657278
34.70034074308009,4,53.9,26.0,510.2,15.401699939818165
13.98752150189577,8,282.0,123.9,2525.7,10.503054635575992
19.22291181784663,6,182.1,104.1,1824.5,12.003349538826708
26.60423966948304,6,87.9,42.0,650.3,13.900147787587686
19.411434275618305,4,182.2,49.0,1201.7,14.994880114238867
16.999553661053515,4,104.9,42.0,976.8,17.403050659906302
18.010594825993444,6,37.0,41.0,806.9,16.393783166714737
18.99116538835663,4,99.9,99.0,1654.0,13.002899275487684
23.014796573803252,4,39.1,30.0,433.2,12.498626698656057
15.99862581096714,6,182.1,63.9,2211.4,15.69990146493914
17.718247134152236,8,53.0,92.0,1426.2,18.99423962598037
31.030809671541313,8,52.1,40.0,470.9,13.205596813179277
26.985689254288168,8,21.0,19.1,458.6,19.504459518962307
13.009013286113277,6,282.1,152.1,2466.5,11.006088613996521
26.032762840023643,6,30.1,25.0,652.2,20.993346006292054
33.510435112582215,4,45.0,19.1,639.9,20.98748541622923
31.997354782617958,4,28.7,22.0,852.9,17.80132538316044
31.980574354730336,8,30.0,38.9,496.1,16.396873982730327
14.992598701319753,8,249.8,102.1,2527.7,13.202048874650124
31.011397358616797,6,29.0,19.0,512.6,17.001182279264675
15.50022232696336,4,281.9,59.0,2283.4,17.50844738470894
12.995283681531797,8,249.9,118.9,2442.2,12.990552250133476
16.002179221466477,4,332.0,152.0,2609.3,9.001347645864207
19.991712391350703,8,72.1,44.0,1506.5,15.395529430703501
34.71722495728925,6,11.1,7.0,336.5,21.50693112757098
20.176329220337113,4,51.9,54.0,1769.2,16.99131366994659
17.505292305483213,8,30.0,28.9,612.4,17.30608099393371
24.210347589951237,4,52.9,42.0,644.0,15.002679057462524
18.96575022380751,4,282.1,123.9,2351.9,11.503111334520389
13.988703898079516,8,331.8,124.0,2811.0,12.995262028212458
36.00364208164523,4,30.0,24.1,763.5,18.495084520255038
22.997041435611187,8,39.0,29.1,471.8,13.4963570184782
18.98354913332464,6,88.0,46.1,1810.0,16.993006886133944
28.9985506623886,4,48.4,59.0,885.6,14.005946799858735
15.998958595423119,6,249.9,118.9,2351.2,15.710541196318413
25.12402346555378,8,53.0,54.0,806.6,13.399041937484915
18.974397003828546,4,88.1,38.8,1223.4,15.203423500922357
15.472116781532574,8,332.0,129.1,2843.5,11.097899515491585
22.9907988094734,4,40.2,42.1,685.4,11.00464300652732
16.01045100384769,4,271.7,63.9,2150.5,14.491689481846795
18.975453769900078,4,129.9,26.0,1177.4,19.002979903190507
29.982773478948914,8,16.8,21.1,223.8,14.388022595314656
26.01812987056762,4,30.1,25.0,1009.3,15.499548541403534
18.976584096300613,8,132.2,92.1,1577.4,13.195679772473603
10.009126672528122,3,360.9,183.9,3384.5,10.01466817393458
13.975356844463954,4,182.1,119.0,1764.4,12.992808505100765
26.993852681391957,8,88.1,64.0,1185.4,12.010183482009328
29.98529685734389,4,28.8,24.1,408.8,13.603103848793461
17.53326003582285,3,72.3,42.1,1810.4,18.205835251500943
26.983469072094564,4,38.9,29.0,509.5,16.48837255049655
15.00450064065604,4,164.0,69.0,2215.6,14.496846328594769
18.477984689213926,4,281.9,124.0,2553.3,11.407015342062873
34.20540104783475,6,16.9,14.0,332.9,16.492856985857014
27.000802593177884,8,39.0,28.1,641.2,15.307242536282963
30.008164360374927,6,163.9,74.0,1113.5,12.788255708500298
19.382264612429974,8,52.9,49.1,756.9,14.19959692130604
23.50364760696095,4,164.0,54.0,1059.4,13.998586475462632
30.013571617250655,8,62.3,29.0,958.0,18.210608124196693
23.99593783782023,4,132.3,93.9,1474.2,12.991879376417169
11.010491571423557,4,386.9,183.8,3382.6,12.003632921511565
26.009380154073177,4,83.1,26.1,968.4,16.20189213524013
19.218542306243013,4,249.6,44.1,1638.0,14.01213908787329
18.116867509431906,8,182.0,58.9,1125.6,15.501284857738808
11.01763079357635,8,283.2,99.1,3022.8,16.39558897803484
11.97064843972835,4,361.0,104.1,2811.5,14.002828932187347
12.996586984286646,8,281.7,64.0,2709.0,13.194499405497368
13.014020668008005,6,332.0,124.0,2846.3,11.00689782456117
28.37090953209144,8,52.1,49.0,676.8,14.486318168669188
24.5159631231027,6,88.0,34.0,1653.1,17.60199546181937
36.39104303184973,8,2.9,21.1,358.8,16.497162407525664
23.019945885282564,8,50.9,58.9,1020.6,14.485931844999644
16.00765883809847,4,129.7,64.0,2057.0,14.897338142545335
27.232672279874187,8,182.2,104.0,2168.2,13.999345531775221
19.983132921618438,4,83.2,37.9,1369.9,14.313326197606703
27.388449271653887,4,132.1,51.1,949.7,13.203487451072197
14.988483000391822,8,250.0,134.0,2080.3,11.496223164019508
36.00166838574556,8,132.0,91.0,987.3,11.501146599180386
19.99296021955498,8,52.2,29.0,1801.1,21.496547592722287
26.030823908734884,6,28.9,31.0,486.9,14.49084824922987
19.20596320385115,4,94.9,64.0,1947.8,16.201386733813194
12.99744544241327,8,282.0,99.1,2740.6,14.010360250815673
33.00623453275841,4,52.7,44.0,559.0,15.609491725135952
26.00376335154424,8,235.9,94.0,1348.3,11.496044959455787
22.283868439808934,6,189.9,63.9,1717.1,15.503098108814296
13.968106343692755,4,292.0,104.1,2746.7,15.902584967763865
17.52044903671002,4,236.9,93.9,2469.2,14.39394310610392
21.98148001385001,4,72.2,61.8,1054.0,14.48798793434026
21.608824915012576,4,66.0,61.9,960.0,13.496566703856674
28.98303763060825,8,54.0,42.0,1036.0,15.504831689849526
18.987158082000033,8,131.0,56.9,1351.0,15.403846537994099
23.97262169542511,4,249.8,64.0,1747.7,18.002802436337
16.01357755500393,4,115.2,64.0,1277.6,11.509745777981465
28.9717180440056,8,29.9,28.9,453.7,15.501451540266107
18.021274039102618,4,83.1,42.0,1104.4,17.603020522661993
13.990724609151615,8,238.9,49.0,2623.0,16.996573986217655
23.976726030667468,6,37.0,37.9,598.9,16.99998684631081
19.82228779790806,8,182.2,79.0,1591.0,14.211535869469166
26.975811915798197,6,38.8,24.0,666.1,16.396390634191075
35.11482176282471,4,23.1,19.0,551.8,19.500366748002925
11.027159045946155,6,322.2,144.0,2608.2,11.500854127971685
26.02498108402652,3,43.9,44.1,472.4,12.789297981137835
18.477151401916853,4,189.8,48.0,2171.9,16.396762126156098
23.005564182129653,6,39.9,24.0,1009.2,21.703343175951176
30.004471854218256,4,20.0,19.1,430.8,20.402312201642808
18.96637020984612,4,235.7,69.0,1506.7,14.894984906475969
19.98912253086285,8,182.1,83.1,1598.1,16.487076456177668
30.485499068059163,4,48.0,19.0,790.2,18.304395522328583
19.987819554097015,4,72.3,63.9,1544.1,16.010528536676027
13.001603921360708,8,236.9,114.0,3020.8,19.498150051522774
11.022642150615757,8,386.7,162.0,3385.8,14.393228742369057
16.004132950740253,8,194.1,84.0,1298.3,13.497253909308833
25.396433127547805,8,39.9,49.0,1347.8,12.989873470905206
30.476444334258424,6,88.0,33.9,1177.5,16.990151188007747
19.97959853609787,4,156.8,31.8,1527.0,17.493764846760598
23.790732907299326,4,72.3,51.1,1062.3,13.198197183007288
31.988933615434902,8,52.7,28.1,1057.3,18.987477881493803
20.474046869013545,6,236.9,104.0,2517.8,11.605922815095145
16.500795919124187,4,192.1,104.1,1671.0,12.489360168296667
21.030157974004478,4,83.1,54.0,1058.9,13.913215948511386
29.816661710837522,6,50.7,44.1,719.2,15.800740453515797
20.78574459114009,8,163.0,93.9,1221.1,10.014191451748413
17.524378785390027,6,156.8,83.0,2659.4,17.810146614265847
13.985046140881227,4,291.8,64.0,2350.6,14.991170744412791
23.911595083304768,4,72.2,59.0,1280.2,13.000708659734242
26.97429475143675,4,22.9,24.9,469.7,14.897281069809576
22.00136898518738,8,63.0,54.0,980.6,12.010715995481268
17.52693480363694,4,28.9,22.0,642.6,24.608189425235764
13.009262919506611,4,281.9,83.9,1949.5,14.89031411108399
13.019676991379606,6,236.9,51.0,1278.4,15.500616234133037
13.020097563944491,4,132.0,54.1,1321.7,14.49356794353734
20.016613666639316,8,37.1,34.0,1063.3,18.199920312429064
32.005512690397794,4,17.0,15.0,336.0,16.210367777861983
17.581011160399793,4,163.9,54.0,1578.4,14.99441838443058
25.488292438691253,6,23.2,24.9,352.9,14.201171590414027
26.979082147984883,8,157.1,64.0,1354.2,12.991319196615908
30.00366048273016,4,21.8,23.1,373.6,16.386975266472824
13.971763673720734,4,386.2,183.8,3341.6,9.511810183642456
29.81887812884225,6,236.0,49.1,944.5,13.404446046749333
19.98128084133512,8,62.9,39.0,949.2,17.69689026523323
16.97459549699234,8,40.0,49.1,819.2,15.49801161723786
12.005808875197797,8,292.0,134.1,2750.8,8.488381899100265
26.0246409974107,4,38.9,33.9,760.1,21.797104934004842
31.984176975322384,4,28.8,18.0,587.4,20.509708212445982
33.49807569027393,4,21.2,19.1,459.0,15.508438424464934
13.974026497597688,4,331.9,104.1,2662.3,9.500163326353828
9.982625535726845,8,282.0,169.0,2826.1,10.001735110774861
26.019608893575253,6,52.2,38.9,972.0,17.703772384108557
20.295425757102837,4,29.0,28.1,684.7,18.304879663120108
12.988021117863958,8,331.8,104.1,3337.7,15.795237769733836
33.489737200715254,4,20.0,21.1,360.5,16.3840623797613
12.001822151628017,4,282.9,104.1,2891.7,15.502461088253337
29.50116494554265,8,28.8,37.1,578.3,15.494847161626618
12.991972491816986,8,331.7,106.0,3336.6,15.003548409615744
13.963274168021327,4,283.3,144.0,2850.7,12.79083632634936
33.804361366492174,4,8.1,8.0,225.5,17.201511091183757
26.50715007508015,8,30.0,31.9,513.5,14.490579892079449
17.005906659882015,4,182.2,104.1,2429.8,13.508516442005552
39.09384206870422,4,2.3,14.2,188.0,16.688102095675752
20.016487667701547,4,54.0,31.1,769.1,18.99421871070121
26.02254390807161,8,28.8,42.0,643.8,16.99605135168126
25.415175907573463,8,54.0,54.0,1082.6,12.501403726576791
21.009176240217027,4,157.1,89.0,1668.5,15.001303781813855
26.002707804451124,4,72.1,40.1,675.1,11.296138085969485
24.986038308019808,8,39.0,42.0,796.9,15.20480860452193
23.988381387310678,8,82.9,85.9,1675.0,13.999259314226734
13.00938639744485,4,194.2,87.0,2281.5,15.002715462543811
36.022654410606826,6,30.1,24.9,541.5,16.39757977316868
28.018315554622873,8,62.1,49.0,875.0,14.889803484864384
32.995327354122146,8,38.8,33.9,650.5,16.99443384418738
14.99435080549596,8,281.8,124.0,2765.7,10.010562299663015
24.0017193492455,4,163.1,99.1,1670.5,12.002831999565466
34.99792371728577,4,12.2,19.0,350.1,14.00320749218119
21.619234234545626,4,157.0,64.0,1128.6,13.207784677209128
19.89988386215276,4,182.2,51.1,2722.3,18.998698405996944
26.013631349149176,8,239.0,93.9,1798.7,11.505401183494786
31.00252356240559,8,52.2,42.1,817.7,13.997748801828836
34.07954888958136,4,10.9,7.1,159.6,18.989822032334857
31.33195400685948,6,132.1,64.0,683.1,14.499286822800387
27.002159418047604,4,163.7,42.9,994.5,19.496160141723884
14.993309321190209,4,235.8,59.0,1818.8,14.488439824536322
26.00053353412173,6,83.1,49.1,1508.5,13.504334449657101
23.024630496860116,8,112.9,79.0,578.2,12.104257555104624
25.12792524178857,8,53.9,25.0,1332.8,20.99883575252023
13.013999901917845,6,331.7,56.9,2851.5,16.488562546246218
13.964330344577077,6,249.6,63.9,2019.3,16.48401741292411
23.007679739057767,4,40.1,46.2,540.9,15.100623621270499
34.08200000605984,6,28.9,7.1,454.0,22.09988338239978
21.488258062869665,4,37.0,42.1,531.2,15.202766621232916
21.501602337744842,4,190.0,104.1,2483.9,15.497642607886629
28.37443205092609,4,28.8,21.1,523.0,16.991865918078876
23.49415830042421,6,54.1,44.0,577.3,12.801291258293052
23.014077714482546,8,322.2,129.0,2623.7,11.293381064104999
16.98075888400398,4,29.8,42.0,1112.2,14.397898383511087
19.823529843448195,6,52.7,42.0,1184.4,17.694499275146413
37.99320798178475,6,21.2,1.9,336.0,21.703515025449864
17.524549526409878,4,182.2,59.0,1994.1,12.990974190679585
27.529488635583604,8,67.3,42.0,1449.1,18.102452419339677
25.50626022998065,8,156.9,34.0,959.6,15.805088721927559
31.983469554917832,4,16.9,5.9,546.6,24.60379655886469
22.004312986830218,4,30.0,21.0,643.2,17.293117144250253
12.9893102930525,4,236.1,84.0,2216.0,16.207012775215745
24.990510384578208,4,76.9,54.0,675.8,12.500278863474797
26.606511241274177,6,88.1,51.1,1062.0,12.491200534910357
17.514056507205275,6,157.1,49.1,1542.3,19.001724233899218
13.020315351340914,4,236.0,93.0,2542.1,14.70299762951729
28.99222094724246,4,129.8,39.0,605.5,12.593079520780769
11.023971732987668,6,314.9,147.0,3057.1,14.494100565463004
34.27787637104282,3,48.3,52.0,1104.4,15.900607533120139
