age,workclass,fnlwgt,educ,educ-num,mar-stat,occup,relat,race,sex,cap-gain,cap-loss,hrs-wk,nat-count,Income
54.99625937358918,4,87905.3,15,13,2,3.001163787264187,3,4,1,15083.7,1.7,38.9,39,1
43.05393682567805,4,209576.6,11,5,2,3.9920992734208625,2,4,0,45.7,0.7,49.1,39,0
51.97727461082548,4,130430.9,9,10,2,5.004793339166156,1,4,1,34.7,1.1,29.0,39,0
27.971267557512412,4,170249.2,7,9,4,12.00024658864612,1,4,1,62.0,3.2,38.9,39,0
56.932534377936605,0,68592.3,11,9,0,0.9959290080386864,1,4,1,93.2,1976.0,39.0,39,0
56.971571007715575,5,267722.0,11,14,4,0.01394193539011468,0,4,1,92.2,2.2,39.0,39,0
30.015812416701273,4,204549.0,8,9,4,11.003763271421104,0,4,0,30.5,3.4,37.0,39,0
40.98011882867967,4,98890.2,15,9,4,12.99506086242069,3,4,0,45.8,3.3,98.0,39,0
33.96057196849579,1,356168.7,15,4,0,2.9966832696996932,5,4,1,21.6,2.3,31.0,39,0
27.985461108294608,4,182137.6,15,7,0,10.008272076155961,1,4,1,26.0,3.9,37.0,39,0
20.02533552432373,4,260791.8,9,9,2,12.00927142842487,1,4,0,9.9,1.9,38.9,39,0
20.994314805479977,4,395971.2,8,13,4,12.004367681960801,0,4,1,44.4,1.5,44.0,39,0
23.94710257133439,5,294669.2,9,7,4,11.998706327874121,0,4,1,65.7,4.2,33.9,39,0
23.99131813528212,4,94542.6,15,10,2,2.9975372911068376,0,4,1,50.6,0.7,39.0,36,0
47.967168230972675,4,101197.4,9,9,2,3.9909971729070826,0,4,1,50.7,1.3,43.9,39,1
22.027487009096454,4,69648.4,15,13,2,10.00210262036494,0,4,1,83.7,4.2,33.9,39,0
36.96237479623345,4,273803.1,8,9,4,4.002130226110613,1,4,1,88.7,3.9,18.9,39,1
41.97891918543741,4,126475.3,7,9,0,7.996002212040819,4,4,1,46.7,0.4,38.9,39,0
21.988770319189715,7,394137.3,0,7,4,8.000250743802813,3,4,1,60.7,0.9,39.0,39,0
50.05731942362492,6,262823.7,5,10,3,1.0052105826072868,0,4,0,15003.3,3.0,49.1,39,0
46.93931571469253,4,108755.4,11,15,0,3.0070744964566973,5,4,1,81.6,0.5,19.0,39,0
26.0367779226167,4,192358.2,15,10,4,13.99332541384791,4,4,1,25285.4,4.2,15.0,39,1
36.9813316772153,7,146226.0,9,7,4,3.99566987961743,0,4,1,7674.8,3.7,19.0,39,0
44.99313279996893,4,197611.6,11,13,4,3.997470621160763,0,1,1,21.2,3.6,19.0,39,1
36.95966736444303,4,195063.8,11,8,2,9.997801138008523,1,4,1,43.0,4.2,49.0,39,0
57.99828767179338,7,197785.1,11,7,5,10.000633949244547,0,4,0,21.1,0.8,43.9,39,1
36.96119473701725,6,24688.8,8,10,2,10.00587644570486,1,4,0,76.7,1.8,39.0,39,0
63.04614548130473,4,141418.9,11,11,5,9.999219663471758,1,4,1,74.4,1.5,39.0,39,0
21.996609094195147,4,203641.9,11,10,2,10.00654317214506,0,4,1,88.7,1.9,49.0,39,0
74.96231759007836,2,81194.4,12,11,2,10.006781097462179,4,4,1,23.7,1.8,39.0,39,1
60.0287986007002,4,17626.9,15,12,4,11.00313379005303,1,4,1,43.0,2.5,44.0,39,1
17.958164408985407,4,207862.0,15,14,5,10.00909847675658,0,2,1,98.2,1.6,44.0,39,0
30.96795238952632,4,145213.1,7,9,2,11.002135358000984,0,4,1,55.5,3.9,65.0,39,0
32.002248349106374,4,48047.6,6,11,4,10.004398629562399,1,4,0,29.2,1.8,49.1,39,0
46.032292408716245,4,224155.5,9,4,2,10.993191716835092,1,4,1,96.6,1.3,39.0,39,0
19.0027969288304,4,232752.2,9,9,2,1.0075561078927597,0,4,1,52.7,3.6,38.9,11,0
43.04853917254914,6,185815.9,5,10,2,2.996562389833924,3,4,0,59.1,2.2,39.0,39,0
32.0040517562871,4,181963.3,0,7,5,13.987983651783631,1,4,0,4768.2,3.2,39.0,39,0
42.999840610752756,7,365473.6,15,5,2,8.00435496950694,0,4,1,7693.0,2.0,43.9,39,0
23.946888113353786,4,160963.9,9,9,2,3.9932870733915404,0,4,1,24.2,2.0,11.1,39,0
26.986075575274068,4,200469.0,15,7,4,1.0049286477243236,1,4,0,20061.0,1.0,39.0,39,0
30.97457711845907,4,57248.3,6,11,5,7.011222493346458,1,4,0,24.3,3.0,44.0,39,0
23.027804189780728,4,176136.2,11,5,4,0.0043801742788298625,0,4,0,43.5,3.4,23.0,30,0
58.02308521561963,4,108132.5,11,9,4,11.998338757657283,3,4,1,47.7,2.0,44.0,39,0
33.9550475426457,4,392362.6,15,7,4,11.002140579093986,1,4,1,65.2,2.9,39.0,39,0
43.05398593544977,7,174265.0,1,6,2,12.996280611662844,3,4,1,30.6,1976.8,38.9,39,0
26.95656586915861,4,88261.7,4,9,0,0.9970323149685862,0,2,0,68.3,1.0,43.9,39,0
35.02260099426763,4,161418.9,11,10,3,10.002183592013928,0,4,1,3109.2,3.0,47.0,39,1
33.00818664522475,4,282479.4,11,9,4,1.000061660576507,4,4,1,38.6,2.1,49.1,39,0
20.959150679541096,6,200724.4,15,13,4,3.004893828744176,3,4,1,3160.8,2.1,39.0,39,1
43.05574371669385,0,97794.3,11,9,4,9.998594806043775,1,4,1,87.6,2.3,39.0,39,0
25.992182583536028,4,102616.2,11,9,2,6.001950479339365,0,4,1,42.1,2.3,39.0,39,0
33.02134541411713,4,160712.9,4,9,0,1.0004769810115937,0,4,1,74.1,2.8,19.0,39,1
20.04741084681438,0,254845.5,11,9,4,1.0015145100817344,1,2,1,7.4,4.0,49.1,39,1
26.964153187482864,4,229509.4,9,11,2,3.9982399248721987,3,4,1,31.9,0.4,36.0,39,0
33.98399276065619,4,194039.9,11,11,2,2.9968503751193496,1,4,1,32.6,0.2,38.9,39,1
45.025538531083434,4,20722.5,10,13,4,5.005967220356242,0,4,0,74.5,2.0,55.0,39,0
24.99991416120691,4,190940.2,11,7,2,3.994318857822092,4,4,0,41.0,0.5,49.0,39,0
38.99271254691107,4,226504.7,1,7,4,9.998706733100644,3,4,1,5.4,1.2,36.0,39,0
70.0485796861033,0,21565.5,11,10,0,3.00685482845957,0,4,1,18.7,2.3,19.0,39,0
27.97391508092864,4,95719.2,11,9,0,3.0024895020432387,5,4,1,67.9,2.0,28.9,0,0
21.991861317479792,5,231857.4,11,3,4,3.0083476337333184,1,4,1,32.6,2.2,49.1,39,1
20.041862613570206,4,175745.3,14,9,2,10.009235499213808,0,2,1,10.9,0.6,38.9,0,0
42.001100340691806,0,87142.9,10,9,2,0.008656584776799647,3,4,1,78.8,3.5,39.0,39,0
26.051576572604496,4,48114.4,11,10,4,13.005473932164684,0,4,0,36.3,3.5,49.0,39,1
17.96059358877738,6,134656.4,15,10,0,7.999115640272413,1,4,1,10.1,0.0,39.0,39,0
60.04367742499825,4,111336.5,7,9,4,10.00463781665968,2,4,1,62.6,2.9,39.0,26,1
17.95100916709851,6,194631.8,15,10,2,0.009880398481757702,3,4,1,14.5,3.8,29.0,39,0
60.00972468214496,4,451239.6,15,9,4,10.999938399442332,0,4,0,60.1,1.3,39.0,39,1
40.02187633260926,4,180024.8,15,11,2,1.0005672984440164,1,4,1,13.7,3.1,34.0,39,0
69.9993491954193,4,181811.7,11,9,2,10.007374033030741,1,4,1,11.9,0.0,38.9,39,1
26.9989382623317,4,136482.5,15,9,4,8.000975238247454,1,4,0,17.3,2.6,39.0,39,0
43.056491383704284,4,37040.8,9,11,4,0.0035395571655465474,1,4,1,86.0,3.9,39.0,39,0
27.981944154722292,4,212090.5,9,10,2,9.999909080864663,1,4,0,32.3,4.2,71.0,39,0
30.971012849274892,6,186456.8,11,14,4,12.002495961164428,3,4,1,90.2,0.5,38.9,8,0
54.97438355916591,4,6814.4,11,9,0,3.997370396497647,0,4,1,29.7,1.0,4.0,39,0
35.00408071104116,2,195826.3,9,9,4,10.005544272773134,3,4,1,91.1,1886.5,41.0,39,0
40.060467931910736,4,99774.6,6,11,4,5.00065778033209,1,4,1,78.1,1.4,59.0,39,0
40.05331280505825,4,182370.9,11,13,2,3.009597017032821,5,4,1,65.6,0.1,39.0,39,0
64.00276519474966,4,278125.9,15,9,4,2.999165996151491,0,4,1,11.0,0.8,89.1,39,0
48.02449453013237,4,178625.8,15,16,2,0.0007889290047655706,1,4,1,84.3,3.9,54.0,39,0
36.994133290511016,1,164536.1,15,13,2,3.0023903746148606,3,1,0,87.0,1.5,39.0,39,0
53.94887498114464,4,50132.6,11,12,2,12.000075203585503,4,2,0,16.8,1.0,23.9,26,1
51.97038514900049,4,63996.6,1,15,2,3.998026557457445,1,2,1,48.1,2.8,39.0,39,1
61.99464421311008,4,108784.3,5,10,2,0.008517242019459914,0,4,0,27.3,1899.5,49.1,39,1
30.066017491920753,4,248102.6,11,10,5,3.006537705419771,4,4,1,73.1,2.4,38.9,39,1
33.972497931740094,4,185464.9,1,9,3,10.006593257285488,4,2,0,56.9,0.7,28.9,39,1
24.986789749431082,4,15380.3,15,9,0,1.0062461187613865,1,4,1,47.2,0.1,49.1,39,0
44.00517209765166,4,271524.3,11,12,4,11.998853972850242,0,4,1,3.7,2.5,39.0,39,0
17.979750943552297,4,248372.2,11,9,2,7.012602114716347,1,4,1,30.8,2.3,59.0,39,0
38.991379704673534,4,195513.6,11,9,2,10.006813578303927,0,4,0,96.1,0.3,37.0,39,1
20.970317659925094,2,242719.9,1,10,6,12.00951740280141,1,4,1,97.8,3.5,39.0,39,0
35.013180472043196,4,166107.9,11,9,4,3.002395909265902,0,4,1,35.6,1485.3,76.0,20,0
26.024374311832,4,23129.2,6,13,0,10.006324992396111,0,4,1,37.0,1.7,38.9,39,0
46.98285666000709,4,171456.9,9,10,2,8.004595162118452,0,2,1,79.1,0.6,38.9,39,0
41.969460658311604,4,120371.6,8,10,2,6.001826424148256,1,4,1,77.6,2.7,49.1,39,0
36.939545717391326,4,122265.8,9,15,2,7.995823713287451,0,4,1,2.1,1.0,38.9,39,1
20.051811433264838,6,393144.3,1,14,2,12.010145361147352,1,2,1,35.3,2.4,49.0,39,0
20.990154331427686,4,198020.1,11,9,2,0.006518175257043346,1,4,1,59.8,3.0,59.0,39,0
30.041617592439103,4,207253.1,9,4,4,6.004157727721665,0,4,0,10.6,3.9,34.0,39,0
38.018264295731676,4,240577.6,11,10,2,0.0015707071726192012,0,4,1,38.8,1.6,38.9,39,0
40.982591239825126,2,372232.2,2,9,2,2.998525014047554,0,2,1,75.3,2.1,38.9,39,0
21.96870572752888,4,118816.5,15,10,4,3.999126624421001,5,4,1,82.7,2.6,33.9,39,0
46.9464581383257,4,188721.9,15,9,2,2.998313680918841,1,4,1,92.1,0.1,34.0,39,1
40.97933003801534,5,144565.9,12,10,6,12.008950551724467,3,4,0,29.0,0.2,39.0,39,1
21.986220576297725,4,165716.3,15,9,4,3.9937346996227543,1,4,1,18.7,2.5,41.0,39,0
30.05381923020525,4,144828.0,12,12,2,7.001714991032419,0,4,1,51.9,1.4,39.0,39,0
23.97600211584725,4,104893.2,13,11,4,3.003069250599936,0,2,1,61.1,3.8,39.0,39,0
37.970766971622986,4,367461.8,9,13,4,12.993877846342471,1,4,0,71.1,1887.6,39.0,39,1
33.98416202086578,4,136256.1,11,10,4,3.9931777138407987,3,4,0,52.7,1.3,28.9,39,0
51.99517630082901,4,92744.5,11,9,0,12.003848432199684,4,4,0,19.8,1.8,39.0,39,1
50.064715278458166,1,61579.2,11,9,2,12.010113123691735,1,4,0,26.4,3.9,59.0,39,1
53.000104817865136,4,176069.7,15,10,4,3.005936576633633,0,4,1,44.6,3.3,63.0,39,1
30.99264904947168,4,18326.1,9,14,6,12.008918778750061,1,4,1,64.0,1.9,44.0,26,0
27.971815268416403,4,24961.9,11,13,3,13.000360571312504,1,4,1,23.1,3.4,69.1,39,0
27.981131329695337,4,226727.8,15,12,2,3.005902415684848,2,2,1,63.1,2.7,38.9,39,0
20.03786491067731,4,212534.8,15,7,2,3.0088552095448815,3,4,1,57.5,1977.4,38.9,39,1
51.968715482406296,1,98889.1,15,9,2,6.000959638357447,4,4,1,30.0,3.8,38.9,39,0
44.9726803346952,4,130295.0,11,10,2,0.9943248128271076,0,4,1,30.9,1.0,38.9,39,0
55.027388437224346,4,146568.1,15,10,5,3.9925797913146335,1,2,1,68.3,1741.0,79.1,39,0
60.003269571523774,4,179821.7,11,13,0,12.00100577774804,0,4,1,96.8,4.3,59.0,3,0
46.95378266560902,4,252686.0,11,10,4,0.003875770973571946,1,4,1,68.0,3.0,49.0,39,1
54.96345588593838,2,194522.8,12,9,2,3.99035832827441,0,4,0,59.1,3.1,21.0,26,0
52.02605205806986,4,188511.6,11,9,4,2.9979706891564217,1,4,0,48.3,3.3,38.9,39,0
23.943861178598944,4,271122.4,11,9,4,8.001414666316881,0,4,1,28.7,1.8,39.0,39,0
33.031662118841474,2,431513.5,15,9,4,7.004916745126236,1,4,1,84.1,1889.3,49.0,39,0
31.988091350908174,4,404831.9,8,13,2,10.004110714126888,0,4,1,47.6,3.5,42.0,39,0
28.994517940578874,6,161893.4,15,9,3,1.0002496115648523,4,4,0,85.3,0.2,39.0,39,0
19.016035528107732,4,170498.3,12,9,4,12.993376538600005,1,4,1,46.4,1.7,39.0,39,1
36.047758281827626,4,211041.3,11,9,2,12.001793996344652,0,4,1,33.8,2.4,38.9,39,0
53.00447298733139,4,133119.8,11,13,4,11.99965060608443,1,4,1,59.7,0.4,42.0,39,1
34.007936410797726,4,206113.9,11,10,4,1.0021903270038433,0,4,1,94.1,1.5,39.0,39,0
46.020647638464006,4,133547.5,11,10,2,10.006653571071546,0,4,1,28.7,1.1,49.0,39,0
29.028409930839395,4,222295.0,15,9,2,3.0093532270456955,0,4,0,33.9,1.8,39.0,39,0
44.00703662315388,4,116942.6,15,9,2,1.0079831655995006,0,4,1,51.6,0.6,79.1,39,0
24.983398022393203,4,289140.2,15,10,2,4.000477534864528,5,4,0,59.1,4.1,9.0,39,0
28.01016129450501,1,183436.7,15,13,2,2.996316719567458,3,4,1,69.0,0.3,39.0,39,1
40.042961296436005,5,114637.9,15,9,0,3.004889486864273,1,4,0,7219.3,2.6,54.1,39,1
57.97049161995176,4,176838.8,11,10,0,7.994208873217878,1,0,0,3766.2,0.8,39.0,39,0
70.04174939975314,4,194306.7,14,12,2,3.9989196887637446,4,4,1,60.9,1.2,59.0,39,0
23.03010696819217,4,322008.0,11,10,1,1.0031036280645944,2,4,0,58.7,2.9,49.0,39,0
34.96925189021337,5,154424.8,8,13,2,12.004140183703093,3,4,0,60.8,2.6,39.0,39,0
36.99997253555652,4,291866.8,7,9,2,4.001550307103805,0,4,1,23.2,0.2,38.9,39,0
19.018978269509507,4,43751.7,1,9,2,9.999302454391763,0,4,1,60.7,3.4,39.0,39,1
35.99990931929934,4,332556.5,5,10,2,10.994398358886873,0,4,0,47.3,1.6,43.9,39,0
65.00296674157455,6,378829.7,7,13,3,3.9916893802174855,0,4,1,79.7,3.4,64.1,23,1
36.04240695964123,4,167971.6,9,6,4,1.002259785892977,4,4,1,72.5,0.2,41.0,39,0
53.96617841927437,4,80140.3,15,7,2,5.997351520208353,1,4,1,3.4,1.8,5.1,39,1
46.03143378731153,4,168670.8,8,9,3,7.0133382759556335,0,4,1,17.4,2.2,39.0,39,0
26.994227258003185,4,408908.4,15,13,2,7.011122069709497,0,4,1,93.1,1.5,49.0,39,1
31.00234130493882,4,246572.4,9,10,2,3.996969217373398,0,4,1,18.0,1.2,39.0,39,1
40.94431325154719,4,161178.2,15,10,4,12.009486153717914,0,4,1,44.1,0.3,38.9,39,0
54.989156189165854,4,73524.7,11,9,0,10.990574529324501,1,4,0,83.2,0.3,19.0,39,0
30.98618230083222,0,179771.7,15,9,4,4.003778591366044,1,4,1,62.8,2.3,39.0,39,0
54.00600964442512,6,104836.9,9,10,2,3.0036625897690454,0,4,1,79.4,0.2,55.0,39,0
35.02901951548007,4,21825.2,11,9,4,0.00911464073760726,3,4,1,29.1,1.1,39.0,39,1
66.00941989695906,4,180365.2,11,9,4,3.0092716474487515,4,4,1,74.2,0.0,39.0,39,0
35.00004343119836,2,25927.9,11,9,2,0.9994462350426829,1,4,0,76.2,1.9,31.0,39,0
41.97365690830613,4,147467.9,15,9,4,10.002012798044513,3,4,1,0.3,1.1,29.0,39,1
30.96318244761749,4,401593.6,11,13,2,10.004999606667747,0,4,0,49.9,2.3,39.0,39,0
29.006878993419804,4,89607.6,11,11,5,7.999259314068848,0,4,0,35.1,2.6,38.9,39,0
35.99223533676388,4,154034.2,9,4,2,10.002400860038275,3,4,1,19.1,1.8,59.0,39,1
24.978371651756206,5,131299.1,9,4,2,11.00385289158703,0,4,1,18.7,2.7,39.0,39,0
22.003019327849294,5,163233.4,15,10,0,12.008160539139118,1,2,1,68.9,3.5,39.0,39,1
24.96864539110411,4,170799.9,11,11,4,9.999241723804491,0,4,1,25.2,1.2,38.9,39,0
31.003099127985493,4,151173.5,11,9,3,2.9977963606904385,0,4,0,13.0,0.1,38.9,39,0
34.9648967599395,4,149336.5,10,9,2,1.0010225424830494,1,3,1,48.5,3.5,49.0,39,0
24.9834643539849,4,119857.9,15,9,4,12.00788271606951,0,4,1,60.9,1.9,38.9,39,0
50.95086626180795,4,169023.3,11,6,4,3.0094423281298233,0,0,0,93.6,1738.4,39.0,39,1
31.970764404478288,4,132105.3,9,10,0,7.9949600744892395,2,2,0,88.8,2.0,38.9,39,0
49.996036290928686,2,190083.8,12,10,2,1.004247825492004,0,4,0,27.7,2.8,38.9,26,0
42.027217590995036,4,13867.7,9,10,2,11.9983984121462,0,4,1,5100.2,0.0,39.0,39,0
46.950267819561844,4,49438.9,9,10,2,0.013666254730765104,3,4,1,3434.3,4.3,84.0,39,0
23.945226744964184,4,222273.3,11,13,2,7.0112907380780065,4,4,1,25.4,2.4,54.0,39,0
41.98431954880696,4,175656.6,9,9,2,7.009375996010969,0,4,1,79.5,0.8,38.9,39,0
30.037089743838102,4,339188.7,15,15,2,0.9981857217371335,1,4,0,19.3,4.0,18.9,39,0
49.997068922505825,4,124043.7,12,9,2,0.005900974723674679,1,4,1,35.9,3.9,33.9,39,0
31.9830446791763,1,178679.7,12,13,4,5.992113788523831,1,4,1,89.4,0.5,39.0,39,0
20.943549924033707,4,29834.6,11,10,2,1.0058052519756657,2,4,1,0.3,3.1,19.0,39,0
55.98722276114684,6,97695.9,11,10,2,1.0052142642709931,0,4,1,74.5,1.2,29.0,39,0
40.951783387926014,0,82789.9,15,10,2,12.993478229960573,1,4,1,72.0,2.7,39.0,39,1
43.01217743341378,4,282639.9,9,12,0,10.009038603228749,1,4,0,16.7,3.1,34.0,39,0
89.9971190379311,4,119083.0,11,9,4,8.005775269663681,1,4,0,93.4,2.6,38.9,39,0
66.96258064317587,4,35659.1,15,9,5,12.010733579158103,3,4,1,33.6,3.8,49.0,39,1
28.99456888192146,4,167553.9,11,6,4,11.9999210054334,4,4,0,41.7,0.2,54.0,39,0
47.96038167601266,4,25653.4,15,9,2,3.9909442146478207,3,4,1,77.3,2335.7,39.0,39,1
41.97357957810253,4,175476.4,11,9,2,7.012660537296106,0,1,1,60.4,3.7,49.1,39,0
26.94086290572801,4,324044.3,8,9,4,0.9956377363907718,1,4,0,22.7,2.9,39.0,39,0
30.995343709441947,4,88371.4,9,4,6,13.996658281714044,0,4,1,11.5,1.0,38.9,39,0
28.011543593145582,0,177372.9,1,9,2,4.001917976953202,0,4,1,0.5,3.7,19.0,39,0
31.97063575033902,4,339249.6,12,9,2,7.00132238774476,1,4,1,52.0,0.2,39.0,0,0
46.030086018116116,7,109551.4,2,9,4,13.994818723725473,0,4,1,99921.5,2.7,54.0,39,0
36.00924868224485,6,253667.3,11,10,4,9.998350978792159,1,4,0,40.3,0.5,28.9,39,0
28.003909424413926,4,122470.8,11,9,2,5.000968053841404,0,4,1,43.0,0.4,39.0,39,0
31.995666085734136,7,488631.3,2,3,0,3.0039295801323025,1,4,0,46.0,1483.6,39.0,39,1
46.03105764742669,6,137652.0,11,1,4,10.008910404224522,3,4,1,99.7,1.3,54.0,39,1
20.029958814411362,4,490459.7,11,6,4,0.9971366947444746,3,4,1,4.4,1.3,43.9,39,1
60.04892579422721,1,127459.2,8,13,4,10.00237977437451,3,1,1,5113.4,4.1,38.9,39,0
26.010731416406845,6,196088.5,12,5,4,12.002722173618505,0,4,1,3902.8,3.1,33.9,39,1
35.001219380564244,4,238834.0,11,13,0,13.996151626267897,5,4,1,61.8,0.5,38.9,39,1
34.97845417124961,4,348285.1,6,9,4,3.002380148836532,0,4,1,8.8,4.3,31.0,39,0
31.001530985365036,6,158740.5,15,9,4,1.004597211465156,1,4,0,40.3,0.7,38.9,39,1
39.01530559924977,4,162792.8,15,12,4,3.002925604106244,0,4,1,4.0,1.1,97.0,39,1
34.99021255193321,4,91552.1,11,10,2,7.995436330624494,1,4,0,29.6,2.0,34.0,39,1
34.0024658008578,0,41876.7,9,9,0,0.9983910580438842,1,4,1,21.6,1.5,59.0,39,1
53.972204802712696,4,22209.2,12,13,4,7.998815230248395,1,4,0,74.4,4.3,39.0,19,0
43.94417359420413,4,106605.5,11,14,2,8.002692681820958,1,4,0,74.7,0.7,39.0,39,0
23.046354025081946,6,185159.3,1,13,2,12.000575516305403,1,4,1,64.3,4.1,43.9,39,0
48.012355856756905,4,329802.3,15,10,2,1.00150223099949,1,1,1,15.6,0.6,49.0,39,0
57.96089412487946,1,75035.2,11,14,2,7.995746699523951,1,4,0,7655.8,0.2,23.9,8,0
20.95183136032033,4,209990.2,9,9,0,1.004239919600276,0,4,1,73.4,3.0,44.0,39,0
32.991206562742946,4,173237.3,9,14,4,0.008463003177505257,5,4,0,92.4,3.0,38.9,39,1
82.01821486062948,4,157981.1,11,16,0,9.99943226421874,4,4,1,90.3,1903.4,79.1,39,1
24.97334776093727,7,122646.0,12,10,0,3.000754136124024,0,4,0,14.0,1.3,38.9,39,0
45.01908191209678,1,13377.9,11,9,4,13.997304181373174,0,2,0,0.5,4.1,49.1,39,1
55.01785072910485,4,418310.1,11,9,4,3.000574999943661,3,4,0,51.9,3.9,47.0,39,1
43.04047427574988,4,108566.2,15,10,2,3.992242861617195,3,2,1,5424.1,4.0,39.0,39,0
23.98037061520128,4,97136.3,15,13,2,13.993292836116797,1,2,0,64.4,3.6,44.0,39,0
23.025590282022698,4,90356.5,9,3,2,13.987528295516409,1,4,1,31.1,4.2,54.0,39,0
29.015908278509258,4,206786.2,15,11,2,10.003057788562941,1,4,1,73.6,2.7,39.0,5,0
62.038930933584496,4,74223.1,15,10,2,5.9996901205799835,5,4,1,72.1,0.9,7.0,8,0
25.019596927071305,5,189200.8,15,10,2,12.005546279596548,0,4,1,2536.1,2.2,54.0,39,0
32.991519573624196,5,103064.3,15,7,4,2.9974669240990006,1,4,1,3.7,2.4,13.9,39,0
59.03436503657435,4,210827.4,9,10,2,13.003664765997392,3,2,1,90.9,2.5,39.0,39,0
21.986184642289444,2,172592.1,11,6,2,6.00114126059627,0,4,1,66.8,4.3,59.1,39,0
33.0560487843361,4,170194.2,9,6,4,12.003618006919986,3,4,1,44.9,2.5,39.0,39,0
56.01578869671688,4,184100.2,15,10,4,7.006346099023296,1,4,1,25.5,1873.5,59.0,39,0
17.98535256976095,4,168315.9,11,13,2,0.9988139333529054,0,1,1,18.6,0.4,33.9,39,0
32.02148677047422,4,27389.1,15,14,5,3.0084502568494127,1,4,1,80.8,3.4,38.9,39,1
47.98726712601973,4,25521.4,14,10,2,3.0014959716831413,4,4,0,47.9,0.8,39.0,39,0
64.98289826570661,2,150199.4,11,10,2,3.0081300101801376,5,4,1,80.5,1.1,44.0,39,0
73.95688251797773,4,82561.5,13,8,2,6.002746452453634,2,4,1,47.5,2260.5,23.0,39,0
39.041437898634676,4,24857.4,11,8,2,13.999372675395302,1,2,1,62.9,4.3,51.0,39,1
26.000696925838344,4,393024.2,6,14,4,1.003695987269352,0,4,1,69.3,1.0,54.0,39,0
19.99628256480863,4,139336.5,11,9,4,12.999467349014669,1,4,1,82.4,1.2,31.0,39,1
31.985169449796864,4,24562.7,5,9,2,3.991460289483378,2,4,0,26.1,3.3,19.0,39,0
23.99853055507782,0,136317.5,9,10,2,3.9936350140334866,0,4,1,83.5,0.8,42.0,39,0
50.03676953738587,1,38523.7,5,9,4,8.006485033464878,0,4,1,91.8,3.6,64.1,39,1
20.974955058475498,4,408711.9,9,9,0,12.007939341015115,1,4,1,86.2,884.1,19.0,40,0
32.99317286063428,4,9507.6,9,5,4,8.00669736913159,4,4,1,49.7,4.3,59.0,39,1
46.9365120957369,4,200397.4,1,9,4,3.0086814492088236,4,4,1,55.6,0.4,38.9,39,0
46.032558102777756,4,105390.8,15,13,4,12.00092377036051,0,4,1,10.8,3.0,49.0,39,0
50.038125154716816,4,24909.5,15,9,2,10.00881489064555,0,4,0,2435.4,1.1,49.1,39,0
24.97745951624964,0,172546.1,12,14,4,3.9983750330452454,0,3,0,47.6,1.8,23.0,39,0
40.005472827682965,2,191264.0,11,9,4,0.0048079088693464556,0,4,1,33.4,1.2,23.9,39,0
50.021180982331074,6,179388.7,11,5,4,0.9945569567200803,3,4,1,5087.1,0.7,38.9,39,0
40.007411816465655,4,25124.1,7,7,4,1.0079022041036874,2,4,0,84.5,0.0,39.0,39,0
18.99030650972084,4,48474.7,11,10,4,3.009524023933285,0,4,1,76.7,4.0,39.0,39,0
63.9794867002294,4,229223.7,15,11,5,1.0075263949999025,3,4,1,53.0,1.4,44.0,39,0
49.01814684672197,1,45067.3,1,9,4,0.9956837706659645,5,4,1,5124.2,0.0,38.9,39,0
54.973107729287285,4,94641.9,8,16,4,9.999739008533691,3,4,1,98.2,4.1,71.0,39,0
42.02778849456886,4,158075.4,11,12,4,3.993890030144343,1,4,1,39.3,4.2,37.0,39,0
60.0354038672859,4,404907.5,11,9,4,12.001291129489873,0,2,1,25.7,0.1,39.0,26,1
20.040114081900395,4,257873.3,11,13,2,4.001066763315565,0,4,1,6.7,0.7,39.0,39,1
42.031969886592655,4,124297.9,4,13,2,13.994803788423015,0,4,1,59.1,2.1,39.0,39,0
47.96924416577549,4,270082.7,12,6,2,3.9968138466529837,0,4,1,14.0,0.2,33.9,39,0
34.005848590341486,4,143811.0,15,9,0,8.00292732866136,1,4,0,4.7,3.0,59.0,39,0
36.008707954913625,4,196949.3,9,9,2,0.9971249392434691,0,4,1,54.3,4.0,19.0,39,0
26.982345283524918,4,327773.5,15,6,2,10.998320253164941,0,0,0,66.3,0.7,38.9,39,1
39.012551076354356,1,163237.3,15,13,6,10.002951891238238,3,4,0,32.0,0.5,39.0,39,1
39.996593449919985,0,326236.5,12,13,2,3.0069283686342105,0,4,1,48.2,2.9,64.0,39,0
18.98384855556885,4,233571.6,15,9,4,7.997444156009298,5,4,0,77.9,2.9,28.9,39,0
19.993219083975678,6,101107.7,15,14,4,0.005355468875634983,3,4,1,4034.3,0.9,35.0,39,0
36.04766440349495,0,157647.6,9,13,4,12.002128933692257,0,4,1,53.1,3.5,97.9,39,0
23.946312990222687,0,163225.5,11,10,2,10.992021489065063,1,4,1,6791.0,0.1,38.9,39,0
48.99139113995322,5,213353.4,8,9,2,7.99662375716929,4,4,0,96.7,3.0,49.1,12,0
34.95915680197025,4,484070.4,15,9,0,8.003556385948594,3,4,0,57.8,2.5,39.0,39,0
36.0312358198865,4,191983.4,15,9,4,12.010556271785834,0,4,1,17.6,2.5,38.9,39,0
49.01793997918129,4,93811.6,11,9,2,10.00060302853109,0,4,0,32.8,2.9,39.0,0,0
49.99834766876525,4,180969.9,11,7,4,7.001531198933041,1,4,0,77.3,3.6,49.1,39,1
